vin,sequence_index,vehicle_model,powertrain_type,assembly_hall,station_code,spindle_torque_nm,nominal_torque_nm,thermal_paste_vol_ml,weld_temperature_c,structural_adhesion_kpa,hv_insulation_mohm,actual_cycle_time_sec,target_takt_time_sec,jis_woodruff_battery_batch,quarantine_status,scrap_risk_score,timestamp
4USBM987648,11,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,47.58,45.0,0.0,181.6,768.5,999.0,53.9,52.0,N/A_ICE,PASSED,0.14,2026-09-03T13:14:12.244203+00:00
4USBM987648,11,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,46.67,45.0,0.0,182.5,803.7,999.0,58.0,58.0,N/A_ICE,PASSED,0.08,2026-09-03T13:13:59.244203+00:00
4USBM625531,12,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.72,45.0,336.7,183.0,846.7,545.7,45.9,50.0,WF-800V-9500,PASSED,0.05,2026-09-03T13:14:43.244203+00:00
4USBM625531,12,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,47.97,45.0,343.9,188.9,860.8,567.1,53.1,58.0,WF-800V-9500,PASSED,0.04,2026-09-03T13:14:34.244203+00:00
4USBM625531,12,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,63.55,65.0,352.2,185.6,821.7,550.6,64.7,64.0,WF-800V-9500,PASSED,0.07,2026-09-03T13:15:11.244203+00:00
4USBM625531,12,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.44,45.0,362.9,180.1,792.2,550.1,73.0,72.0,WF-800V-9500,PASSED,0.03,2026-09-03T13:14:52.244203+00:00
4USBM625531,12,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,46.11,45.0,345.2,188.4,838.6,576.5,64.9,66.0,WF-800V-9500,PASSED,0.12,2026-09-03T13:14:38.244203+00:00
4USBM625531,12,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.45,45.0,350.1,191.6,871.1,567.0,51.2,58.0,WF-800V-9500,PASSED,0.02,2026-09-03T13:14:53.244203+00:00
4USBM625531,12,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.27,45.0,336.6,179.0,844.3,547.1,52.8,52.0,WF-800V-9500,PASSED,0.08,2026-09-03T13:14:33.244203+00:00
4USBM625531,12,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.6,45.0,344.2,184.6,771.9,526.9,61.5,64.0,WF-800V-9500,PASSED,0.05,2026-09-03T13:14:54.244203+00:00
4USBM190933,13,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,43.96,45.0,349.0,188.2,843.2,543.2,51.5,50.0,WF-800V-9109,PASSED,0.02,2026-09-03T13:16:06.244203+00:00
4USBM190933,13,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,46.84,45.0,348.1,176.8,835.9,537.0,60.4,58.0,WF-800V-9109,PASSED,0.08,2026-09-03T13:15:42.244203+00:00
4USBM190933,13,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.2,65.0,357.0,185.1,861.2,552.3,62.6,64.0,WF-800V-9109,PASSED,0.06,2026-09-03T13:15:33.244203+00:00
4USBM190933,13,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,43.36,45.0,315.7,184.3,842.6,546.6,67.8,72.0,WF-800V-9109,PASSED,0.04,2026-09-03T13:15:39.244203+00:00
4USBM190933,13,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,42.72,45.0,337.4,183.3,800.1,522.0,65.7,66.0,WF-800V-9109,PASSED,0.03,2026-09-03T13:15:27.244203+00:00
4USBM190933,13,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.24,45.0,358.3,188.3,831.8,557.9,52.3,58.0,WF-800V-9109,PASSED,0.1,2026-09-03T13:15:32.244203+00:00
4USBM190933,13,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.92,45.0,332.9,184.6,834.8,556.6,57.8,52.0,WF-800V-9109,PASSED,0.07,2026-09-03T13:15:41.244203+00:00
4USBM190933,13,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,43.09,45.0,347.7,189.4,848.0,550.8,63.0,64.0,WF-800V-9109,PASSED,0.11,2026-09-03T13:15:33.244203+00:00
4USBM299548,14,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.97,45.0,357.0,184.4,845.3,561.5,52.7,50.0,WF-800V-9294,PASSED,0.11,2026-09-03T13:17:00.244203+00:00
4USBM299548,14,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,44.14,45.0,338.9,185.6,818.8,540.7,58.1,58.0,WF-800V-9294,PASSED,0.11,2026-09-03T13:16:50.244203+00:00
4USBM299548,14,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,63.96,65.0,331.9,193.0,821.2,544.9,61.2,64.0,WF-800V-9294,PASSED,0.13,2026-09-03T13:16:36.244203+00:00
4USBM299548,14,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.81,45.0,312.4,180.9,795.4,528.8,68.0,72.0,WF-800V-9294,PASSED,0.12,2026-09-03T13:16:57.244203+00:00
4USBM299548,14,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,47.13,45.0,336.6,177.1,808.4,527.2,67.8,66.0,WF-800V-9294,PASSED,0.12,2026-09-03T13:16:55.244203+00:00
4USBM299548,14,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.24,45.0,350.1,179.0,814.4,520.0,55.2,58.0,WF-800V-9294,PASSED,0.1,2026-09-03T13:17:00.244203+00:00
4USBM299548,14,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,43.68,45.0,330.8,185.7,842.1,550.5,53.1,52.0,WF-800V-9294,PASSED,0.1,2026-09-03T13:16:30.244203+00:00
4USBM299548,14,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.1,45.0,354.6,190.2,811.9,555.8,63.6,64.0,WF-800V-9294,PASSED,0.06,2026-09-03T13:16:46.244203+00:00
4USBM846471,15,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.36,45.0,0.0,190.4,806.5,999.0,48.8,48.0,N/A_ICE,PASSED,0.03,2026-09-03T13:17:28.244203+00:00
4USBM846471,15,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,47.29,45.0,0.0,179.7,809.5,999.0,51.3,54.0,N/A_ICE,PASSED,0.02,2026-09-03T13:17:20.244203+00:00
4USBM846471,15,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,63.02,65.0,0.0,186.5,814.4,999.0,33.5,32.0,N/A_ICE,PASSED,0.07,2026-09-03T13:17:24.244203+00:00
4USBM846471,15,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.28,45.0,0.0,181.7,800.1,999.0,68.6,68.0,N/A_ICE,PASSED,0.04,2026-09-03T13:17:17.244203+00:00
4USBM846471,15,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.24,45.0,0.0,181.1,785.3,999.0,61.0,62.0,N/A_ICE,PASSED,0.06,2026-09-03T13:17:50.244203+00:00
4USBM846471,15,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,44.09,45.0,0.0,179.1,802.0,999.0,56.6,56.0,N/A_ICE,PASSED,0.01,2026-09-03T13:17:19.244203+00:00
4USBM846471,15,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.65,45.0,0.0,182.1,792.1,999.0,54.4,52.0,N/A_ICE,PASSED,0.08,2026-09-03T13:17:34.244203+00:00
4USBM846471,15,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.37,45.0,0.0,187.3,857.8,999.0,58.7,58.0,N/A_ICE,PASSED,0.06,2026-09-03T13:17:44.244203+00:00
4USBM841130,16,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,46.74,45.0,345.9,177.0,806.0,544.3,52.0,50.0,WF-800V-9154,PASSED,0.02,2026-09-03T13:18:35.244203+00:00
4USBM841130,16,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.18,45.0,334.7,177.6,806.2,559.6,57.1,58.0,WF-800V-9154,PASSED,0.1,2026-09-03T13:18:50.244203+00:00
4USBM841130,16,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.33,65.0,329.3,185.7,861.9,566.4,61.7,64.0,WF-800V-9154,PASSED,0.06,2026-09-03T13:18:39.244203+00:00
4USBM841130,16,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.44,45.0,328.0,190.3,798.3,549.5,73.1,72.0,WF-800V-9154,PASSED,0.06,2026-09-03T13:18:34.244203+00:00
4USBM841130,16,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,46.16,45.0,334.5,186.4,845.7,559.5,67.5,66.0,WF-800V-9154,PASSED,0.12,2026-09-03T13:18:26.244203+00:00
4USBM841130,16,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,43.46,45.0,347.2,191.7,827.0,558.6,58.8,58.0,WF-800V-9154,PASSED,0.02,2026-09-03T13:18:27.244203+00:00
4USBM841130,16,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.39,45.0,324.8,185.2,843.2,556.4,49.1,52.0,WF-800V-9154,PASSED,0.09,2026-09-03T13:18:12.244203+00:00
4USBM841130,16,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,46.18,45.0,334.2,178.9,816.6,537.2,67.6,64.0,WF-800V-9154,PASSED,0.13,2026-09-03T13:18:37.244203+00:00
4USBM796398,17,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,45.43,45.0,338.9,188.0,819.0,508.8,52.1,50.0,WF-800V-9796,PASSED,0.14,2026-09-03T13:19:12.244203+00:00
4USBM796398,17,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,43.85,45.0,349.5,180.8,795.1,546.9,60.2,58.0,WF-800V-9796,PASSED,0.09,2026-09-03T13:19:30.244203+00:00
4USBM796398,17,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,66.55,65.0,335.8,190.7,774.4,562.3,62.5,64.0,WF-800V-9796,PASSED,0.09,2026-09-03T13:19:38.244203+00:00
4USBM796398,17,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,47.55,45.0,328.3,184.8,814.0,573.1,66.8,72.0,WF-800V-9796,PASSED,0.05,2026-09-03T13:19:30.244203+00:00
4USBM796398,17,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,46.21,45.0,339.2,193.4,793.5,545.3,68.3,66.0,WF-800V-9796,PASSED,0.04,2026-09-03T13:19:27.244203+00:00
4USBM796398,17,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,44.6,45.0,365.2,188.0,781.8,533.4,57.9,58.0,WF-800V-9796,PASSED,0.11,2026-09-03T13:19:43.244203+00:00
4USBM796398,17,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.32,45.0,337.7,189.1,810.8,525.9,49.3,52.0,WF-800V-9796,PASSED,0.09,2026-09-03T13:19:24.244203+00:00
4USBM796398,17,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.97,45.0,339.6,196.4,854.3,562.3,60.5,64.0,WF-800V-9796,PASSED,0.06,2026-09-03T13:19:32.244203+00:00
4USBM878195,18,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.9,45.0,336.4,190.3,851.7,524.9,51.8,50.0,WF-800V-9637,PASSED,0.11,2026-09-03T13:20:28.244203+00:00
4USBM878195,18,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.95,45.0,316.6,185.3,818.1,532.6,57.9,58.0,WF-800V-9637,PASSED,0.01,2026-09-03T13:20:35.244203+00:00
4USBM878195,18,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,66.27,65.0,346.1,186.1,866.5,569.2,60.7,64.0,WF-800V-9637,PASSED,0.09,2026-09-03T13:20:32.244203+00:00
4USBM878195,18,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.17,45.0,335.5,186.8,842.8,536.0,75.2,72.0,WF-800V-9637,PASSED,0.12,2026-09-03T13:20:03.244203+00:00
4USBM878195,18,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.79,45.0,342.4,179.9,862.0,548.5,64.0,66.0,WF-800V-9637,PASSED,0.11,2026-09-03T13:20:20.244203+00:00
4USBM878195,18,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,44.7,45.0,322.3,189.3,773.5,553.8,53.3,58.0,WF-800V-9637,PASSED,0.1,2026-09-03T13:20:41.244203+00:00
4USBM878195,18,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.54,45.0,328.8,184.1,803.6,558.2,50.3,52.0,WF-800V-9637,PASSED,0.11,2026-09-03T13:20:06.244203+00:00
4USBM878195,18,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,42.48,45.0,325.9,180.0,826.6,547.3,66.8,64.0,WF-800V-9637,PASSED,0.14,2026-09-03T13:20:07.244203+00:00
4USBM356244,19,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,45.85,45.0,344.1,190.4,861.4,550.3,48.0,50.0,WF-800V-9041,PASSED,0.06,2026-09-03T13:21:17.244203+00:00
4USBM356244,19,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,44.86,45.0,343.7,189.5,815.8,591.1,55.9,58.0,WF-800V-9041,PASSED,0.04,2026-09-03T13:21:25.244203+00:00
4USBM356244,19,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,63.73,65.0,349.4,178.9,783.1,542.4,66.2,64.0,WF-800V-9041,PASSED,0.08,2026-09-03T13:21:14.244203+00:00
4USBM356244,19,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.69,45.0,353.7,188.4,821.8,558.8,76.4,72.0,WF-800V-9041,PASSED,0.04,2026-09-03T13:21:28.244203+00:00
4USBM356244,19,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.7,45.0,312.3,185.2,797.9,582.6,62.0,66.0,WF-800V-9041,PASSED,0.04,2026-09-03T13:20:59.244203+00:00
4USBM356244,19,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,43.26,45.0,327.3,183.2,817.3,541.3,61.8,58.0,WF-800V-9041,PASSED,0.14,2026-09-03T13:21:05.244203+00:00
4USBM356244,19,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,46.55,45.0,342.5,184.7,844.7,547.7,56.6,52.0,WF-800V-9041,PASSED,0.04,2026-09-03T13:20:57.244203+00:00
4USBM356244,19,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.93,45.0,347.2,184.7,816.2,567.9,64.8,64.0,WF-800V-9041,PASSED,0.06,2026-09-03T13:21:22.244203+00:00
4USBM895936,20,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,45.29,45.0,344.0,191.3,790.5,553.7,54.3,52.0,WF-800V-9493,PASSED,0.06,2026-09-03T13:22:00.244203+00:00
4USBM895936,20,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,42.28,45.0,350.0,189.7,811.0,530.2,65.3,62.0,WF-800V-9493,PASSED,0.11,2026-09-03T13:22:24.244203+00:00
4USBM895936,20,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,66.19,65.0,342.1,180.9,791.9,542.1,73.5,74.0,WF-800V-9493,PASSED,0.05,2026-09-03T13:22:04.244203+00:00
4USBM895936,20,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,46.82,45.0,341.8,187.1,792.3,563.8,44.8,46.0,WF-800V-9493,PASSED,0.03,2026-09-03T13:22:08.244203+00:00
4USBM895936,20,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.5,45.0,351.6,184.1,853.1,556.7,44.8,44.0,WF-800V-9493,PASSED,0.08,2026-09-03T13:22:26.244203+00:00
4USBM895936,20,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,44.17,45.0,351.7,185.0,792.9,520.5,57.7,60.0,WF-800V-9493,PASSED,0.12,2026-09-03T13:22:02.244203+00:00
4USBM895936,20,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.13,45.0,353.8,189.5,811.3,557.0,50.8,54.0,WF-800V-9493,PASSED,0.07,2026-09-03T13:22:14.244203+00:00
4USBM895936,20,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.98,45.0,342.7,181.7,816.0,530.7,69.9,66.0,WF-800V-9493,PASSED,0.09,2026-09-03T13:21:55.244203+00:00
4USBM381615,21,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.84,45.0,335.2,183.5,849.6,552.4,48.9,50.0,WF-800V-9830,PASSED,0.05,2026-09-03T13:22:50.244203+00:00
4USBM381615,21,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,46.85,45.0,327.1,190.6,843.5,545.5,56.9,58.0,WF-800V-9830,PASSED,0.05,2026-09-03T13:23:17.244203+00:00
4USBM381615,21,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,66.34,65.0,350.0,183.6,800.1,575.4,64.5,64.0,WF-800V-9830,PASSED,0.03,2026-09-03T13:22:53.244203+00:00
4USBM381615,21,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.73,45.0,348.7,185.8,826.1,563.0,73.5,72.0,WF-800V-9830,PASSED,0.01,2026-09-03T13:22:47.244203+00:00
4USBM381615,21,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,43.3,45.0,329.6,188.9,827.1,553.5,64.5,66.0,WF-800V-9830,PASSED,0.15,2026-09-03T13:23:01.244203+00:00
4USBM381615,21,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.23,45.0,336.6,180.4,828.0,565.0,56.3,58.0,WF-800V-9830,PASSED,0.04,2026-09-03T13:23:16.244203+00:00
4USBM381615,21,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.3,45.0,336.9,188.3,850.7,548.0,55.2,52.0,WF-800V-9830,PASSED,0.05,2026-09-03T13:23:00.244203+00:00
4USBM381615,21,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,46.2,45.0,368.4,182.0,835.9,559.5,62.7,64.0,WF-800V-9830,PASSED,0.03,2026-09-03T13:23:11.244203+00:00
4USBM114801,22,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.2,45.0,0.0,183.1,819.9,999.0,52.7,48.0,N/A_ICE,PASSED,0.09,2026-09-03T13:24:08.244203+00:00
4USBM114801,22,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,43.53,45.0,0.0,178.9,832.3,999.0,53.7,54.0,N/A_ICE,PASSED,0.11,2026-09-03T13:24:21.244203+00:00
4USBM114801,22,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,62.87,65.0,0.0,184.4,815.6,999.0,32.2,32.0,N/A_ICE,PASSED,0.12,2026-09-03T13:24:11.244203+00:00
4USBM114801,22,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,46.64,45.0,0.0,183.1,837.6,999.0,69.5,68.0,N/A_ICE,PASSED,0.06,2026-09-03T13:24:03.244203+00:00
4USBM114801,22,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,46.48,45.0,0.0,186.1,807.4,999.0,66.1,62.0,N/A_ICE,PASSED,0.03,2026-09-03T13:24:18.244203+00:00
